name,coverage
E05014390 Yeovil Central,0.0
E05014391 Yeovil East,0.0
E05014392 Yeovil South,0.0
E05014393 Yeovil West,54.875542675657535,200
E05014394 Ampthill,90.20775396975166,200
E05014395 Arlesey & Fairfield,55.11811409066506,200
E05014396 Aspley & Woburn,94.98785277080073,194,6
E05014397 Barton-le-Clay & Silsoe,69.80005187997702,200
E05014398 Biggleswade East,72.95116851546345,200
E05014399 Biggleswade West,0.0
E05014400 Caddington,85.46874867106884,199,1
"E05014401 Clifton, Henlow & Langford",83.37081035874108,200
E05014402 Cranfield & Marston Moretaine,93.2731590212085,190,8,2
E05014403 Dunstable Central,0.0
E05014404 Dunstable East,0.0
E05014405 Dunstable North,0.0
E05014406 Dunstable South,0.0
E05014407 Dunstable West,0.0
E05014408 Eaton Bray,66.28961070404038,200
E05014409 Flitwick,86.12630848020582,200
E05014410 Heath & Reach,84.1991103475342,199,1
E05014411 Houghton Conquest & Haynes,86.91355531705173,200
E05014412 Houghton Regis East,0.0
E05014413 Houghton Regis West,0.0
E05014414 Leighton-Linslade North,0.0
E05014415 Leighton-Linslade South,0.0
E05014416 Leighton-Linslade West,51.319561711264896,200
E05014417 Meppershall & Shillington,77.77932501659157,200
E05014418 Northill,93.76727493186944,192,6,2
E05014419 Potton,87.40518603546198,194,6
E05014420 Sandy,70.74120376017281,200
E05014421 Shefford,41.40403607166432,200
E05014422 Stotfold,60.31882652175351,200
E05014423 Toddington,88.3445380574788,197,3
"E05014424 Westoning, Flitton & Greenfield",59.610622023515766,200
"E05014425 Ashby de la Launde, Digby & Scopwick",92.81272240616518,189,9,2
E05014426 Bassingham Rural,91.91817590352538,197,3
E05014427 Billinghay Rural,94.4136514654128,186,10,4
E05014428 Bracebridge Heath,0.0
E05014429 Branston,92.04807522262485,200
"E05014430 Cranwell, Leasingham & Wilsford",83.94729790077899,191,9
E05014431 Heckington Rural,91.79301260422062,193,6,1
E05014432 Heighington & Washingborough,83.38137202677856,200
E05014433 Helpringham & Osbournby,96.01884569768389,181,15,4
E05014434 Hykeham Central,0.0
E05014435 Hykeham Fosse,80.62433919175272,200
E05014436 Hykeham Memorial,0.0
E05014437 Kirkby la Thorpe & South Kyme,93.93287614137289,191,9
E05014438 Metheringham Rural,97.31027352554068,182,13,5
E05014439 Navenby & Brant Broughton,93.90138305748992,187,13
E05014440 Ruskington,52.31934964396042,200
E05014441 Skellingthorpe & Eagle,92.30617692732208,197,3
E05014442 Sleaford Castle,0.0
E05014443 Sleaford Holdingham,0.0
E05014444 Sleaford Navigation,0.0
E05014445 Sleaford Quarrington & Mareham,0.0
E05014446 Sleaford Westholme,0.0
E05014447 Waddington Rural,94.16076718079205,196,4
E05014448 Witham St Hughs & Swinderby,88.07827315204247,200
E05014449 All Saints,92.31455369482764,200
E05014450 Chatham Central & Brompton,0.0
"E05014451 Cuxton, Halling & Riverside",77.4409962222819,200
E05014452 Fort Horsted,0.0
E05014453 Fort Pitt,0.0
E05014454 Gillingham North,0.0
E05014455 Gillingham South,0.0
E05014456 Hempstead & Wigmore,0.0
E05014457 Hoo St Werburgh & High Halstow,75.94538081110801,199,1
E05014458 Lordswood & Walderslade,0.0
E05014459 Luton,0.0
E05014460 Princes Park,0.0
E05014461 Rainham North,0.0
E05014462 Rainham South East,0.0
E05014463 Rainham South West,0.0
E05014464 Rochester East & Warren Wood,0.0
E05014465 Rochester West & Borstal,49.00070614288958,200
E05014466 St Mary's Island,0.0
E05014467 Strood North & Frindsbury,0.0
E05014468 Strood Rural,82.2956924706802,197,3
E05014469 Strood West,0.0
E05014470 Twydall,0.0
E05014471 Watling,0.0
E05014472 Wayfield & Weeds Wood,0.0
E05014473 Anglesey,0.0
E05014474 Bagots & Needwood,93.55873984335621,181,15,4
E05014475 Blythe,86.20780161211749,194,6
E05014476 Branston,0.0
E05014477 Brizlincote,0.0
E05014478 Burton & Eton,0.0
E05014479 Crown,92.10283703839426,193,6,1
E05014480 Dove,81.54452304153406,200
E05014481 Heath,0.0
E05014482 Horninglow & Outwoods,0.0
E05014483 Shobnall,0.0
E05014484 Stapenhill,0.0
E05014485 Stramshall & Weaver,85.87311516062992,194,6
E05014486 Stretton,0.0
E05014487 Town,59.45803574590568,200
E05014488 Winshill,0.0
E05014489 Great Dunmow North,62.18726273898102,200
E05014490 Thaxted & the Eastons,88.81173006422998,194,6
E05014491 Biddenham,0.0
E05014492 Brickhill,0.0
E05014493 Bromham,90.51449337718147,195,5
E05014494 Castle & Newnham,0.0
E05014495 Cauldwell,0.0
E05014496 Clapham & Oakley,62.89229892933218,200
E05014497 De Parys,0.0
E05014498 Goldington,0.0
E05014499 Great Barford,68.00610544592534,200
E05014500 Great Denham,0.0
E05014501 Greyfriars,0.0
E05014502 Harpur,0.0
E05014503 Harrold,92.46344975812926,195,5
E05014504 Kempston Central & East,0.0
E05014505 Kempston North,0.0
E05014506 Kempston South,0.0
E05014507 Kempston West,0.0
E05014508 Kingsbrook,0.0
E05014509 Putnoe,0.0
E05014510 Queens Park,0.0
E05014511 Renhold & Ravensden,72.98173537931687,200
E05014512 Riseley,93.12823221619719,190,9,1
E05014513 Riverfield,0.0
E05014514 Sharnbrook,76.76740408241234,199,1
E05014515 Shortstown,84.58813188885793,198,2
E05014516 Wixams & Wilstead,77.99157182806948,200
E05014517 Wootton & Kempston Rural,85.98425516665034,200
E05014518 Wyboston,89.55625890613359,189,11
E05014519 Ashton Hurst,0.0
E05014520 Ashton St Michael's,0.0
E05014521 Ashton Waterloo,0.0
E05014522 Audenshaw,0.0
E05014523 Denton North East,0.0
E05014524 Denton South,0.0
E05014525 Denton West,0.0
E05014526 Droylsden East,0.0
E05014527 Droylsden West,0.0
E05014528 Dukinfield,0.0
E05014529 Dukinfield Stalybridge,0.0
E05014530 Hyde Godley,0.0
E05014531 Hyde Newton,0.0
E05014532 Hyde Werneth,0.0
E05014533 Longdendale,48.04342440599861,200
E05014534 Mossley,44.94810777290828,200
E05014535 St Peter's,0.0
E05014536 Stalybridge North,0.0
E05014537 Stalybridge South,88.24702110110857,200
E05014538 Ansdell & Fairhaven,0.0
E05014539 Ashton,0.0
E05014540 Carnegie,0.0
E05014541 Freckleton Village,0.0
E05014542 Heyhouses,0.0
E05014543 Kilgrimol,0.0
E05014544 Kilnhouse,0.0
E05014545 Kirkham,0.0
E05014546 Lytham East,0.0
E05014547 Lytham West,0.0
E05014548 Medlar-with-Wesham,0.0
E05014549 Park,0.0
E05014550 Rural East Fylde,87.36410067919769,197,3
E05014551 Rural North Fylde,76.71581575141182,197,3
E05014552 Staining,0.0
E05014553 Warton,0.0
E05014554 Wrea Green with Westby,85.48142075028134,198,2
E05014555 Abbey Hulton,0.0
"E05014556 Baddeley, Milton & Norton",0.0
E05014557 Basford & Hartshill,0.0
"E05014558 Bentilee, Ubberley & Townsend",0.0
E05014559 Birches Head & Northwood,0.0
E05014560 Blurton,0.0
E05014561 Boothen,0.0
E05014562 Bradeley & Chell Heath,0.0
E05014563 Bucknall & Eaton Park,0.0
E05014564 Burslem,0.0
E05014565 Burslem Park,0.0
E05014566 Dresden & Florence,0.0
E05014567 Etruria & Hanley,0.0
E05014568 Fenton East,0.0
E05014569 Fenton West & Mount Pleasant,0.0
E05014570 Ford Green & Smallthorne,0.0
E05014571 Goldenhill & Sandyford,0.0
E05014572 Great Chell & Packmoor,0.0
"E05014573 Hanford, Newstead & Trentham",72.42403890842208,200
"E05014574 Hanley Park, Joiner's Square & Shelton",0.0
E05014575 Hartshill Park & Stoke,0.0
E05014576 Hollybush,0.0
E05014577 Lightwood North & Normacot,0.0
E05014578 Little Chell & Stanfield,0.0
E05014579 Longton & Meir Hay South,0.0
"E05014580 Meir Hay North, Parkhall & Weston Coyney",0.0
E05014581 Meir North,0.0
E05014582 Meir Park,0.0
E05014583 Meir South,0.0
E05014584 Moorcroft & Sneyd Green,0.0
E05014585 Penkhull & Springfields,0.0
E05014586 Sandford Hill,0.0
E05014587 Trent Vale & Oak Hill,0.0
E05014588 Tunstall,0.0
E05014589 Ashbourne North,74.84717205959751,200
E05014590 Ashbourne South,86.06500619235557,200
E05014591 Bakewell,88.80972735806444,197,3
E05014592 Bonsall & Winster,82.31851468893116,200
E05014593 Bradwell,75.55025531838346,200
E05014594 Brailsford,81.05563450165268,199,1
E05014595 Calver & Longstone,55.29486921949622,200
E05014596 Chatsworth,84.64493593910171,195,5
E05014597 Cromford & Matlock Bath,55.73874946634058,200
E05014598 Darley Dale,92.79395499342645,199,1
"E05014599 Dovedale, Parwich & Brassington",94.89616262248397,187,11,0,2
E05014600 Doveridge & Sudbury,66.97756433080946,200
E05014601 Hartington & Taddington,84.86959240072841,193,7
E05014602 Hathersage,87.89002646750396,199,1
E05014603 Hulland,87.28044863918223,200
E05014604 Matlock East & Tansley,72.55588793503688,200
E05014605 Matlock West,0.0
E05014606 Norbury,89.85108712304546,191,8,1
E05014607 Tideswell,92.9817003089598,200
E05014608 Wirksworth,82.52446287883633,197,3
E05014609 Youlgrave,92.12115741198942,199,1
E05014610 Bancroft,0.0
E05014611 Berry Hill,0.0
E05014612 Brick Kiln,0.0
E05014613 Carr Bank,0.0
E05014614 Central,0.0
E05014615 Eakring,0.0
E05014616 Grange Farm,0.0
E05014617 Holly Forest Town,0.0
E05014618 Hornby,0.0
E05014619 Kings Walk,0.0
E05014620 Kingsway Forest Town,0.0
E05014621 Lindhurst,0.0
E05014622 Ling Forest,0.0
E05014623 Manor,0.0
E05014624 Market Warsop,85.99443455088361,200
E05014625 Maun Valley Forest Town,0.0
E05014626 Meden,0.0
E05014627 Mill Lane,0.0
E05014628 Netherfield,48.742812760633484,200
E05014629 Newlands Forest Town,0.0
E05014630 Oak Tree,0.0
E05014631 Oakham,0.0
E05014632 Park Hall,0.0
E05014633 Penniment,0.0
E05014634 Pleasley,0.0
E05014635 Racecourse,0.0
E05014636 Rock Hill,0.0
E05014637 Rufford,0.0
E05014638 Sherwood,0.0
E05014639 Southwell,0.0
E05014640 Thompsons,0.0
E05014641 Vale,0.0
E05014642 Wainwright,0.0
E05014643 Warsop Carrs,0.0
E05014644 West Bank,0.0
E05014645 Yeoman Hill,0.0
E05014646 Alexandra,0.0
E05014647 Chadderton Central,0.0
E05014648 Chadderton North,0.0
E05014649 Chadderton South,0.0
E05014650 Coldhurst,0.0
E05014651 Crompton,0.0
E05014652 Failsworth East,0.0
E05014653 Failsworth West,0.0
E05014654 Hollinwood,0.0
E05014655 Medlock Vale,0.0
E05014656 Royton North,0.0
E05014657 Royton South,0.0
E05014658 Saddleworth North,91.67674614955116,197,3
E05014659 Saddleworth South,89.00860205283048,198,2
E05014660 Saddleworth West & Lees,0.0
E05014661 Shaw,59.954892512206946,200
E05014662 St James',0.0
E05014663 St Mary's,0.0
E05014664 Waterhead,0.0
E05014665 Werneth,0.0
E05014666 Anstey,0.0
E05014667 Barrow upon Soar,69.3400195168823,200
E05014668 Birstall East & Wanlip,0.0
E05014669 Birstall West,0.0
"E05014670 Dishley, Hathern & Thorpe Acre",83.4421993840083,200
E05014671 Forest Bradgate,87.75232191468821,197,3
E05014672 Loughborough Ashby,0.0
E05014673 Loughborough East,0.0
E05014674 Loughborough Nanpantan,0.0
E05014675 Loughborough Outwoods & Shelthorpe,0.0
E05014676 Loughborough Southfields,0.0
E05014677 Loughborough Storer,0.0
E05014678 Loughborough Woodthorpe,0.0
E05014679 Mountsorrel,0.0
E05014680 Quorn & Mountsorrel Castle,30.584536363707656,200
E05014681 Rothley Brook,85.05009415970883,200
E05014682 Shepshed East,0.0
E05014683 Shepshed West,75.88280460776957,200
E05014684 Sileby & Seagrave,88.12816564185636,200
E05014685 South Charnwood,87.81497750372974,200
E05014686 Syston,0.0
E05014687 The Wolds,93.68639407400956,196,4
E05014688 Thurmaston,0.0
E05014689 Wreake Valley,71.65205747455173,198,2
E05014690 Alfreton,0.0
E05014691 Alport & South West Parishes,90.1798553199202,191,9
E05014692 Belper East,0.0
E05014693 Belper North,62.45430580207719,200
E05014694 Belper South,0.0
"E05014695 Codnor, Langley Mill & Aldercar",29.401766177980768,200
E05014696 Crich & South Wingfield,87.99131097830143,197,3
E05014697 Duffield & Quarndon,30.493886043893035,200
E05014698 Heage & Ambergate,73.49632510984941,200
E05014699 Heanor East,0.0
E05014700 Heanor West & Loscoe,0.0
E05014701 Ironville & Riddings,0.0
"E05014702 Kilburn, Denby, Holbrook & Horsley",86.53211666007,200
E05014703 Ripley,0.0
E05014704 Ripley & Marehay,0.0
"E05014705 Smalley, Shipley & Horsley Woodhouse",66.27767090087214,200
E05014706 Somercotes,0.0
E05014707 Swanwick,0.0
"E05014708 Ardingly, Balcombe & Turners Hill",91.31544054516554,189,9,2
E05014709 Ashurst Wood & East Grinstead South,54.674751310546206,200
E05014710 Burgess Hill Dunstall,0.0
E05014711 Burgess Hill Franklands,0.0
E05014712 Burgess Hill Leylands,0.0
E05014713 Burgess Hill Meeds & Hammonds,0.0
E05014714 Burgess Hill St Andrews,0.0
E05014715 Burgess Hill Victoria,0.0
E05014716 Copthorne & Worth,72.37910394067154,200
E05014717 Crawley Down,79.37708321666825,200
"E05014718 Cuckfield, Bolney & Ansty",87.36229368636803,197,3
E05014719 Downland Villages,77.26384418086658,199,1
E05014720 East Grinstead Ashplats,0.0
E05014721 East Grinstead Baldwins,0.0
E05014722 East Grinstead Herontye,0.0
E05014723 East Grinstead Imberhorne,0.0
E05014724 East Grinstead Town,0.0
E05014725 Handcross & Pease Pottage,51.635740752164786,200
E05014726 Hassocks,67.28141679131811,200
E05014727 Haywards Heath Ashenground,0.0
E05014728 Haywards Heath Bentswood & Heath,0.0
E05014729 Haywards Heath Franklands,0.0
E05014730 Haywards Heath Lucastes & Bolnore,0.0
E05014731 Haywards Heath North,0.0
E05014732 Hurstpierpoint,73.71567022959854,200
E05014733 Lindfield,0.0
E05014734 Lindfield Rural & High Weald,88.04885515301025,197,3
E05014735 Barnfield,0.0
E05014736 Beech Hill,0.0
E05014737 Biscot,0.0
E05014738 Bramingham,0.0
E05014739 Central,0.0
E05014740 Challney,0.0
E05014741 Dallow,0.0
E05014742 Farley,0.0
E05014743 High Town,0.0
E05014744 Leagrave,0.0
E05014745 Lewsey,0.0
E05014746 Northwell,0.0
E05014747 Poets,0.0
E05014748 Round Green,0.0
E05014749 Saints,0.0
E05014750 South,0.0
E05014751 Stopsley,0.0
E05014752 Sundon Park,0.0
E05014753 Vauxhall,0.0
E05014754 Wigmore,0.0
E05014755 Binfield North & Warfield West,83.26402671494473,200
E05014756 Binfield South & Jennett's Park,0.0
E05014757 Bullbrook,0.0
E05014759 Easthampstead & Wildridings,0.0
E05014760 Great Hollands,0.0
E05014761 Hanworth,0.0
E05014763 Owlsmoor & College Town,0.0
E05014764 Priestwood & Garth,0.0
E05014767 Town Centre & The Parks,0.0
"E05014770 Ashley, Bashley & Fernhill",0.0
"E05014771 Ashurst, Bramshaw, Copythorne & Netley Marsh",90.50675653645779,196,4
E05014772 Ballard,0.0
E05014773 Barton & Becton,0.0
"E05014774 Bransgore, Burley, Sopley & Ringwood East",93.03106408969248,185,11,4
E05014775 Brockenhurst & Denny Lodge,88.04872284579187,184,16
E05014776 Dibden & Dibden Purlieu,58.70289172787496,200
E05014777 Downlands & Forest North,94.0712136457446,188,10,2
"E05014778 Fawley, Blackfield, Calshot & Langley",60.20223734058076,200
"E05014779 Fordingbridge, Godshill & Hyde",92.44350528334621,194,6
E05014780 Forest & Solent,86.25924396028731,190,8,2
"E05014781 Hardley, Holbury & North Blackfield",0.0
E05014782 Hythe Central,0.0
E05014783 Hythe South,0.0
E05014784 Lymington,0.0
E05014785 Lyndhurst & Minstead,93.72992612712186,192,6,2
E05014786 Marchwood & Eling,51.92176864700806,200
E05014787 Milford & Hordle,77.75154246797621,200
E05014788 Milton,0.0
E05014789 Pennington,0.0
E05014790 Ringwood North & Ellingham,91.74908290096661,196,4
E05014791 Ringwood South,59.48199630608268,200
E05014792 Sway,91.05471623368233,200
E05014793 Totton Central,0.0
E05014794 Totton North,0.0
E05014795 Totton South,0.0
E05014796 Bradninch,74.52998236092792,200
E05014797 Cadbury,83.60096870514717,197,3
E05014798 Canonsleigh,93.60918081996914,188,9,3
E05014799 Clare & Shuttern,94.96165499183336,183,16,0,1
E05014800 Crediton Boniface,0.0
E05014801 Crediton Lawrence,0.0
E05014802 Cullompton Padbrook,53.58867981957841,200
E05014803 Cullompton St Andrews,0.0
E05014804 Cullompton Vale,28.051338005938362,200
E05014805 Halberton,64.40459295434111,199,1
E05014806 Lower Culm,76.2986939018068,200
E05014807 Sandford & Creedy,94.35221828483246,185,13,2
E05014808 Silverton,65.09236195698512,200
E05014809 Taw Vale,82.7416829742348,197,3
E05014810 Tiverton Castle,0.0
E05014811 Tiverton Cranmore,72.95091561247722,200
E05014812 Tiverton Lowman,69.12806939776628,200
E05014813 Tiverton Westexe,93.19842384794316,198,2
E05014814 Upper Culm,91.6752092708395,192,7,1
E05014815 Upper Yeo & Taw,81.77743643313714,197,3
E05014816 Way,87.5632478512423,194,6
E05014817 Yeo,89.42286373986987,189,10,1
E05014818 Astley Bridge,0.0
E05014819 Bradshaw,70.75842516924088,200
E05014820 Breightmet,0.0
E05014821 Bromley Cross,0.0
E05014822 Farnworth North,0.0
E05014823 Farnworth South,0.0
E05014824 Great Lever,0.0
E05014825 Halliwell,0.0
"E05014826 Heaton, Lostock & Chew Moor",83.49457683818669,200
E05014827 Horwich North,74.50702876965887,200
E05014828 Horwich South & Blackrod,66.03727271373269,200
E05014829 Hulton,87.397580216937,200
E05014830 Kearsley,76.41196893651473,200
E05014831 Little Lever & Darcy Lever,0.0
E05014832 Queens Park & Central,0.0
E05014833 Rumworth,0.0
E05014834 Smithills,0.0
E05014835 Tonge with the Haulgh,0.0
E05014836 Westhoughton North & Hunger Hill,56.44246115852902,200
E05014837 Westhoughton South,70.78529826291869,200
E05014838 Bilston North,0.0
E05014839 Bilston South,0.0
E05014840 Blakenhall,0.0
E05014841 Bushbury North,0.0
E05014842 Bushbury South & Low Hill,0.0
E05014843 East Park,0.0
E05014844 Ettingshall North,0.0
E05014845 Ettingshall South & Spring Vale,0.0
E05014846 Fallings Park,0.0
E05014847 Graiseley,0.0
E05014848 Heath Town,0.0
E05014849 Merry Hill,0.0
E05014850 Oxley,0.0
E05014851 Park,0.0
E05014852 Penn,0.0
E05014853 St Peters,0.0
E05014854 Tettenhall Regis,0.0
E05014855 Tettenhall Wightwick,0.0
E05014856 Wednesfield North,0.0
E05014857 Wednesfield South,0.0
E05014858 Billingham Central,0.0
E05014859 Billingham East,0.0
E05014860 Billingham North,0.0
E05014861 Billingham South,91.04228871039996,199,1
E05014862 Billingham West & Wolviston,0.0
E05014863 Bishopsgarth & Elm Tree,0.0
E05014864 Eaglescliffe East,0.0
E05014865 Eaglescliffe West,85.50778894524612,196,4
E05014866 Fairfield,0.0
E05014867 Grangefield,0.0
E05014868 Hardwick & Salters Lane,0.0
E05014869 Hartburn,0.0
E05014870 Ingleby Barwick North,0.0
E05014871 Ingleby Barwick South,0.0
E05014872 Mandale & Victoria,0.0
E05014873 Newtown,0.0
E05014874 Northern Parishes,80.21059569335479,198,2
E05014875 Norton Central,0.0
E05014876 Norton North,0.0
E05014877 Norton South,0.0
E05014878 Ropner,0.0
E05014879 Roseworth,0.0
E05014880 Southern Villages,72.20647223204358,200
E05014881 Stainsby Hill,0.0
E05014882 Stockton Town Centre,0.0
E05014883 Village,0.0
E05014884 Yarm,0.0
E05014885 Bare,0.0
E05014886 Bolton & Slyne,69.20026533848738,200
E05014887 Bowerham,0.0
E05014888 Bulk,0.0
E05014889 Carnforth & Millhead,55.72667600797656,200
E05014890 Castle,0.0
E05014891 Ellel,88.90806932400046,186,11,3
E05014892 Halton-with-Aughton & Kellet,88.12107314151628,193,7
E05014893 Heysham Central,0.0
E05014894 Heysham North,0.0
E05014895 Heysham South,0.0
E05014896 John O'Gaunt,0.0
E05014897 Lower Lune Valley,96.22258616311042,175,23,0,2
E05014898 Marsh,0.0
